Event;Timestamp;RightControllerPosWorldX;RightControllerPosWorldZ
Sample;2021-06-28 13:50:30.0660;0.0451;0.2891
Sample;2021-06-28 13:50:30.0989;0.0443;0.2892
Sample;2021-06-28 13:50:30.1139;0.0435;0.2894
Sample;2021-06-28 13:50:30.1249;0.0435;0.2892
Sample;2021-06-28 13:50:30.1418;0.0432;0.2893
Sample;2021-06-28 13:50:30.1528;0.0430;0.2892
Sample;2021-06-28 13:50:30.1727;0.0430;0.2893
Sample;2021-06-28 13:50:30.1897;0.0433;0.2892
Sample;2021-06-28 13:50:30.2037;0.0435;0.2891
Sample;2021-06-28 13:50:30.2236;0.0444;0.2890
Sample;2021-06-28 13:50:30.2366;0.0448;0.2894
Sample;2021-06-28 13:50:30.2560;0.0456;0.2897
Sample;2021-06-28 13:50:30.2680;0.0461;0.2900
Sample;2021-06-28 13:50:30.2800;0.0466;0.2905
Sample;2021-06-28 13:50:30.2999;0.0473;0.2910
Sample;2021-06-28 13:50:30.3129;0.0476;0.2912
Sample;2021-06-28 13:50:30.3249;0.0481;0.2911
Sample;2021-06-28 13:50:30.3458;0.0485;0.2915
Sample;2021-06-28 13:50:30.3588;0.0484;0.2916
Sample;2021-06-28 13:50:30.3697;0.0482;0.2915
Sample;2021-06-28 13:50:30.3947;0.0480;0.2915
Sample;2021-06-28 13:50:30.4076;0.0479;0.2914
Sample;2021-06-28 13:50:30.4194;0.0475;0.2911
Sample;2021-06-28 13:50:30.4324;0.0473;0.2911
Sample;2021-06-28 13:50:30.4413;0.0473;0.2914
Sample;2021-06-28 13:50:30.4563;0.0472;0.2913
Sample;2021-06-28 13:50:30.4693;0.0471;0.2912
Sample;2021-06-28 13:50:30.4812;0.0470;0.2912
Sample;2021-06-28 13:50:30.4942;0.0471;0.2911
Sample;2021-06-28 13:50:30.5102;0.0475;0.2909
Sample;2021-06-28 13:50:30.5221;0.0476;0.2908
Sample;2021-06-28 13:50:30.5341;0.0478;0.2907
Sample;2021-06-28 13:50:30.5461;0.0479;0.2906
Sample;2021-06-28 13:50:30.5560;0.0479;0.2906
Sample;2021-06-28 13:50:30.5680;0.0479;0.2905
Sample;2021-06-28 13:50:30.5840;0.0480;0.2904
Sample;2021-06-28 13:50:30.6009;0.0483;0.2901
Sample;2021-06-28 13:50:30.6149;0.0484;0.2900
Sample;2021-06-28 13:50:30.6298;0.0484;0.2897
Sample;2021-06-28 13:50:30.6468;0.0479;0.2893
Sample;2021-06-28 13:50:30.6568;0.0475;0.2892
Sample;2021-06-28 13:50:30.6717;0.0472;0.2890
Sample;2021-06-28 13:50:30.6827;0.0469;0.2888
Sample;2021-06-28 13:50:30.7006;0.0469;0.2883
Sample;2021-06-28 13:50:30.7156;0.0471;0.2879
Sample;2021-06-28 13:50:30.7296;0.0472;0.2875
Sample;2021-06-28 13:50:30.7445;0.0474;0.2870
Sample;2021-06-28 13:50:30.7615;0.0477;0.2867
Sample;2021-06-28 13:50:30.7725;0.0479;0.2866
Sample;2021-06-28 13:50:30.7904;0.0484;0.2863
Sample;2021-06-28 13:50:30.8034;0.0490;0.2858
Sample;2021-06-28 13:50:30.8163;0.0496;0.2854
Sample;2021-06-28 13:50:30.8253;0.0504;0.2847
Sample;2021-06-28 13:50:30.8443;0.0514;0.2840
Sample;2021-06-28 13:50:30.8552;0.0519;0.2836
Sample;2021-06-28 13:50:30.8662;0.0526;0.2833
Sample;2021-06-28 13:50:30.8812;0.0534;0.2833
Sample;2021-06-28 13:50:30.9001;0.0544;0.2833
Sample;2021-06-28 13:50:30.9111;0.0566;0.2838
Sample;2021-06-28 13:50:30.9241;0.0582;0.2838
Sample;2021-06-28 13:50:30.9360;0.0597;0.2841
Sample;2021-06-28 13:50:30.9465;0.0611;0.2842
Sample;2021-06-28 13:50:30.9565;0.0627;0.2840
Sample;2021-06-28 13:50:30.9684;0.0642;0.2845
Sample;2021-06-28 13:50:30.9784;0.0655;0.2845
Sample;2021-06-28 13:50:30.9944;0.0669;0.2844
Sample;2021-06-28 13:50:31.0083;0.0680;0.2842
Sample;2021-06-28 13:50:31.0243;0.0701;0.2842
Sample;2021-06-28 13:50:31.0378;0.0712;0.2842
Sample;2021-06-28 13:50:31.0577;0.0720;0.2841
Sample;2021-06-28 13:50:31.0725;0.0740;0.2835
Sample;2021-06-28 13:50:31.0855;0.0749;0.2832
Sample;2021-06-28 13:50:31.1006;0.0762;0.2826
Sample;2021-06-28 13:50:31.1136;0.0770;0.2823
Sample;2021-06-28 13:50:31.1265;0.0779;0.2816
Sample;2021-06-28 13:50:31.1395;0.0785;0.2812
Sample;2021-06-28 13:50:31.1515;0.0791;0.2808
Sample;2021-06-28 13:50:31.1724;0.0804;0.2798
Sample;2021-06-28 13:50:31.1847;0.0810;0.2794
Sample;2021-06-28 13:50:31.2017;0.0826;0.2782
Sample;2021-06-28 13:50:31.2167;0.0834;0.2776
Sample;2021-06-28 13:50:31.2306;0.0841;0.2769
Sample;2021-06-28 13:50:31.2486;0.0854;0.2758
Sample;2021-06-28 13:50:31.2645;0.0859;0.2754
Sample;2021-06-28 13:50:31.2815;0.0869;0.2741
Sample;2021-06-28 13:50:31.2955;0.0875;0.2735
Sample;2021-06-28 13:50:31.3084;0.0882;0.2728
Sample;2021-06-28 13:50:31.3261;0.0895;0.2714
Sample;2021-06-28 13:50:31.3401;0.0900;0.2709
Sample;2021-06-28 13:50:31.3530;0.0905;0.2703
Sample;2021-06-28 13:50:31.3710;0.0913;0.2694
Sample;2021-06-28 13:50:31.3860;0.0916;0.2689
Sample;2021-06-28 13:50:31.3989;0.0919;0.2683
Sample;2021-06-28 13:50:31.4174;0.0924;0.2673
Sample;2021-06-28 13:50:31.4334;0.0928;0.2668
Sample;2021-06-28 13:50:31.4454;0.0930;0.2663
Sample;2021-06-28 13:50:31.4623;0.0934;0.2653
Sample;2021-06-28 13:50:31.4743;0.0934;0.2649
Sample;2021-06-28 13:50:31.4853;0.0934;0.2644
Sample;2021-06-28 13:50:31.4992;0.0931;0.2637
Sample;2021-06-28 13:50:31.5152;0.0922;0.2621
Sample;2021-06-28 13:50:31.5291;0.0918;0.2613
Sample;2021-06-28 13:50:31.5441;0.0914;0.2604
Sample;2021-06-28 13:50:31.5611;0.0905;0.2585
Sample;2021-06-28 13:50:31.5790;0.0900;0.2574
Sample;2021-06-28 13:50:31.5870;0.0896;0.2563
Sample;2021-06-28 13:50:31.6069;0.0888;0.2538
Sample;2021-06-28 13:50:31.6179;0.0885;0.2526
Sample;2021-06-28 13:50:31.6289;0.0883;0.2512
Sample;2021-06-28 13:50:31.6399;0.0881;0.2499
Sample;2021-06-28 13:50:31.6538;0.0880;0.2487
Sample;2021-06-28 13:50:31.6698;0.0880;0.2476
Sample;2021-06-28 13:50:31.6827;0.0878;0.2455
Sample;2021-06-28 13:50:31.6957;0.0879;0.2446
Sample;2021-06-28 13:50:31.7067;0.0878;0.2437
Sample;2021-06-28 13:50:31.7166;0.0881;0.2429
Sample;2021-06-28 13:50:31.7326;0.0884;0.2423
Sample;2021-06-28 13:50:31.7426;0.0887;0.2415
Sample;2021-06-28 13:50:31.7635;0.0896;0.2401
Sample;2021-06-28 13:50:31.7735;0.0901;0.2394
Sample;2021-06-28 13:50:31.7845;0.0909;0.2387
Sample;2021-06-28 13:50:31.7994;0.0917;0.2380
Sample;2021-06-28 13:50:31.8164;0.0934;0.2367
Sample;2021-06-28 13:50:31.8264;0.0946;0.2361
Sample;2021-06-28 13:50:31.8404;0.0957;0.2356
Sample;2021-06-28 13:50:31.8568;0.0968;0.2350
Sample;2021-06-28 13:50:31.8707;0.0982;0.2343
Sample;2021-06-28 13:50:31.8857;0.1012;0.2331
Sample;2021-06-28 13:50:31.8996;0.1028;0.2326
Sample;2021-06-28 13:50:31.9096;0.1045;0.2321
Sample;2021-06-28 13:50:31.9272;0.1070;0.2315
Sample;2021-06-28 13:50:31.9432;0.1099;0.2308
Sample;2021-06-28 13:50:31.9561;0.1117;0.2304
Sample;2021-06-28 13:50:31.9681;0.1135;0.2302
Sample;2021-06-28 13:50:31.9840;0.1169;0.2295
Sample;2021-06-28 13:50:32.0000;0.1185;0.2294
Sample;2021-06-28 13:50:32.0120;0.1201;0.2294
Sample;2021-06-28 13:50:32.0359;0.1231;0.2295
Sample;2021-06-28 13:50:32.0469;0.1247;0.2297
Sample;2021-06-28 13:50:32.0638;0.1271;0.2303
Sample;2021-06-28 13:50:32.0738;0.1283;0.2304
Sample;2021-06-28 13:50:32.0848;0.1295;0.2306
Sample;2021-06-28 13:50:32.1007;0.1305;0.2309
Sample;2021-06-28 13:50:32.1227;0.1314;0.2312
Sample;2021-06-28 13:50:32.1346;0.1333;0.2314
Sample;2021-06-28 13:50:32.1476;0.1342;0.2317
Sample;2021-06-28 13:50:32.1626;0.1357;0.2323
Sample;2021-06-28 13:50:32.1785;0.1363;0.2326
Sample;2021-06-28 13:50:32.1955;0.1371;0.2335
Sample;2021-06-28 13:50:32.2134;0.1376;0.2341
Sample;2021-06-28 13:50:32.2246;0.1378;0.2346
Sample;2021-06-28 13:50:32.2466;0.1383;0.2353
Sample;2021-06-28 13:50:32.2616;0.1385;0.2355
Sample;2021-06-28 13:50:32.2765;0.1390;0.2359
Sample;2021-06-28 13:50:32.2875;0.1392;0.2361
Sample;2021-06-28 13:50:32.3025;0.1394;0.2363
Sample;2021-06-28 13:50:32.3251;0.1396;0.2368
Sample;2021-06-28 13:50:32.3360;0.1398;0.2372
Sample;2021-06-28 13:50:32.3520;0.1401;0.2377
Sample;2021-06-28 13:50:32.3630;0.1402;0.2380
Sample;2021-06-28 13:50:32.3854;0.1402;0.2382
Sample;2021-06-28 13:50:32.3972;0.1400;0.2386
Sample;2021-06-28 13:50:32.4161;0.1395;0.2395
Sample;2021-06-28 13:50:32.4291;0.1391;0.2398
Sample;2021-06-28 13:50:32.4444;0.1382;0.2404
Sample;2021-06-28 13:50:32.4563;0.1375;0.2403
Sample;2021-06-28 13:50:32.4693;0.1369;0.2405
Sample;2021-06-28 13:50:32.4873;0.1355;0.2403
Sample;2021-06-28 13:50:32.5032;0.1345;0.2400
Sample;2021-06-28 13:50:32.5132;0.1337;0.2400
Sample;2021-06-28 13:50:32.5351;0.1317;0.2401
Sample;2021-06-28 13:50:32.5451;0.1306;0.2402
Sample;2021-06-28 13:50:32.5561;0.1294;0.2404
Sample;2021-06-28 13:50:32.5660;0.1282;0.2406
Sample;2021-06-28 13:50:32.5770;0.1270;0.2410
Sample;2021-06-28 13:50:32.5880;0.1257;0.2412
Sample;2021-06-28 13:50:32.6039;0.1244;0.2414
Sample;2021-06-28 13:50:32.6169;0.1230;0.2417
Sample;2021-06-28 13:50:32.6319;0.1206;0.2423
Sample;2021-06-28 13:50:32.6464;0.1194;0.2426
Sample;2021-06-28 13:50:32.6584;0.1182;0.2428
Sample;2021-06-28 13:50:32.6683;0.1169;0.2432
Sample;2021-06-28 13:50:32.6883;0.1142;0.2439
Sample;2021-06-28 13:50:32.7062;0.1129;0.2442
Sample;2021-06-28 13:50:32.7182;0.1117;0.2444
Sample;2021-06-28 13:50:32.7322;0.1095;0.2448
Sample;2021-06-28 13:50:32.7451;0.1087;0.2450
Sample;2021-06-28 13:50:32.7581;0.1081;0.2450
Sample;2021-06-28 13:50:32.7681;0.1074;0.2451
Sample;2021-06-28 13:50:32.7900;0.1065;0.2456
Sample;2021-06-28 13:50:32.8020;0.1062;0.2458
Sample;2021-06-28 13:50:32.8239;0.1063;0.2458
Sample;2021-06-28 13:50:32.8339;0.1072;0.2450
Sample;2021-06-28 13:50:32.8444;0.1079;0.2446
Sample;2021-06-28 13:50:32.8544;0.1092;0.2441
Sample;2021-06-28 13:50:32.8683;0.1101;0.2435
Sample;2021-06-28 13:50:32.8803;0.1111;0.2430
Sample;2021-06-28 13:50:32.8953;0.1123;0.2424
Sample;2021-06-28 13:50:32.9072;0.1133;0.2413
Sample;2021-06-28 13:50:32.9232;0.1162;0.2392
Sample;2021-06-28 13:50:32.9361;0.1177;0.2376
Sample;2021-06-28 13:50:32.9481;0.1196;0.2362
Sample;2021-06-28 13:50:32.9641;0.1215;0.2350
Sample;2021-06-28 13:50:32.9790;0.1255;0.2323
Sample;2021-06-28 13:50:32.9920;0.1279;0.2314
Sample;2021-06-28 13:50:33.0060;0.1305;0.2304
Sample;2021-06-28 13:50:33.0189;0.1333;0.2293
Sample;2021-06-28 13:50:33.0379;0.1394;0.2262
Sample;2021-06-28 13:50:33.0528;0.1430;0.2245
Sample;2021-06-28 13:50:33.0678;0.1464;0.2226
Sample;2021-06-28 13:50:33.0818;0.1544;0.2193
Sample;2021-06-28 13:50:33.0947;0.1582;0.2173
Sample;2021-06-28 13:50:33.1147;0.1657;0.2141
Sample;2021-06-28 13:50:33.1266;0.1694;0.2120
Sample;2021-06-28 13:50:33.1416;0.1730;0.2102
Sample;2021-06-28 13:50:33.1566;0.1764;0.2082
Sample;2021-06-28 13:50:33.1755;0.1823;0.2040
Sample;2021-06-28 13:50:33.1875;0.1851;0.2022
Sample;2021-06-28 13:50:33.2024;0.1907;0.1985
Sample;2021-06-28 13:50:33.2184;0.1932;0.1968
Sample;2021-06-28 13:50:33.2334;0.1956;0.1950
Sample;2021-06-28 13:50:33.2473;0.2005;0.1920
Sample;2021-06-28 13:50:33.2593;0.2030;0.1903
Sample;2021-06-28 13:50:33.2722;0.2054;0.1888
Sample;2021-06-28 13:50:33.2852;0.2078;0.1874
Sample;2021-06-28 13:50:33.3091;0.2131;0.1849
Sample;2021-06-28 13:50:33.3216;0.2157;0.1837
Sample;2021-06-28 13:50:33.3365;0.2214;0.1816
Sample;2021-06-28 13:50:33.3535;0.2239;0.1808
Sample;2021-06-28 13:50:33.3664;0.2265;0.1798
Sample;2021-06-28 13:50:33.3824;0.2304;0.1786
Sample;2021-06-28 13:50:33.3944;0.2324;0.1776
Sample;2021-06-28 13:50:33.4103;0.2337;0.1769
Sample;2021-06-28 13:50:33.4233;0.2347;0.1762
Sample;2021-06-28 13:50:33.4392;0.2358;0.1748
Sample;2021-06-28 13:50:33.4522;0.2362;0.1742
Sample;2021-06-28 13:50:33.4732;0.2361;0.1733
Sample;2021-06-28 13:50:33.4854;0.2354;0.1712
Sample;2021-06-28 13:50:33.4996;0.2343;0.1697
Sample;2021-06-28 13:50:33.5161;0.2338;0.1701
Sample;2021-06-28 13:50:33.5340;0.2334;0.1696
Sample;2021-06-28 13:50:33.5485;0.2329;0.1702
Sample;2021-06-28 13:50:33.5615;0.2313;0.1710
Sample;2021-06-28 13:50:33.5743;0.2309;0.1717
Sample;2021-06-28 13:50:33.5883;0.2305;0.1720
Sample;2021-06-28 13:50:33.6036;0.2302;0.1725
Sample;2021-06-28 13:50:33.6208;0.2296;0.1726
Sample;2021-06-28 13:50:33.6348;0.2290;0.1728
Sample;2021-06-28 13:50:33.6501;0.2270;0.1737
Sample;2021-06-28 13:50:33.6702;0.2258;0.1742
Sample;2021-06-28 13:50:33.6842;0.2248;0.1747
Sample;2021-06-28 13:50:33.6983;0.2224;0.1752
Sample;2021-06-28 13:50:33.7099;0.2218;0.1751
Sample;2021-06-28 13:50:33.7280;0.2211;0.1736
Sample;2021-06-28 13:50:33.7400;0.2209;0.1738
Sample;2021-06-28 13:50:33.7559;0.2210;0.1732
Sample;2021-06-28 13:50:33.7739;0.2204;0.1730
Sample;2021-06-28 13:50:33.7908;0.2199;0.1730
Sample;2021-06-28 13:50:33.8038;0.2195;0.1725
Sample;2021-06-28 13:50:33.8218;0.2187;0.1721
Sample;2021-06-28 13:50:33.8387;0.2182;0.1715
Sample;2021-06-28 13:50:33.8537;0.2179;0.1714
Sample;2021-06-28 13:50:33.8676;0.2178;0.1713
Sample;2021-06-28 13:50:33.8856;0.2175;0.1709
Sample;2021-06-28 13:50:33.8985;0.2174;0.1707
Sample;2021-06-28 13:50:33.9155;0.2173;0.1705
Sample;2021-06-28 13:50:33.9275;0.2172;0.1702
Sample;2021-06-28 13:50:33.9424;0.2171;0.1698
Sample;2021-06-28 13:50:33.9544;0.2170;0.1697
Sample;2021-06-28 13:50:33.9684;0.2169;0.1697
Sample;2021-06-28 13:50:33.9873;0.2170;0.1698
Sample;2021-06-28 13:50:33.9993;0.2170;0.1698
Sample;2021-06-28 13:50:34.0103;0.2170;0.1697
Sample;2021-06-28 13:50:34.0352;0.2172;0.1695
Sample;2021-06-28 13:50:34.0481;0.2174;0.1696
Sample;2021-06-28 13:50:34.0621;0.2177;0.1699
Sample;2021-06-28 13:50:34.0771;0.2181;0.1703
Sample;2021-06-28 13:50:34.0910;0.2181;0.1707
Sample;2021-06-28 13:50:34.1088;0.2184;0.1711
Sample;2021-06-28 13:50:34.1227;0.2184;0.1715
Sample;2021-06-28 13:50:34.1347;0.2185;0.1716
Sample;2021-06-28 13:50:34.1627;0.2189;0.1722
Sample;2021-06-28 13:50:34.1756;0.2190;0.1724
Sample;2021-06-28 13:50:34.1906;0.2193;0.1726
Sample;2021-06-28 13:50:34.2026;0.2193;0.1728
Sample;2021-06-28 13:50:34.2224;0.2193;0.1734
Sample;2021-06-28 13:50:34.2342;0.2193;0.1736
Sample;2021-06-28 13:50:34.2481;0.2195;0.1740
Sample;2021-06-28 13:50:34.2681;0.2196;0.1742
Sample;2021-06-28 13:50:34.2860;0.2197;0.1742
Sample;2021-06-28 13:50:34.2980;0.2198;0.1743
Sample;2021-06-28 13:50:34.3130;0.2199;0.1742
Sample;2021-06-28 13:50:34.3319;0.2202;0.1741
Sample;2021-06-28 13:50:34.3469;0.2203;0.1739
Sample;2021-06-28 13:50:34.3588;0.2203;0.1740
Sample;2021-06-28 13:50:34.3758;0.2206;0.1743
Sample;2021-06-28 13:50:34.3887;0.2206;0.1743
Sample;2021-06-28 13:50:34.4065;0.2207;0.1744
Sample;2021-06-28 13:50:34.4204;0.2209;0.1746
Sample;2021-06-28 13:50:34.4304;0.2210;0.1748
Sample;2021-06-28 13:50:34.4414;0.2210;0.1749
Sample;2021-06-28 13:50:34.4563;0.2211;0.1752
Sample;2021-06-28 13:50:34.4673;0.2211;0.1754
Sample;2021-06-28 13:50:34.4803;0.2211;0.1757
Sample;2021-06-28 13:50:34.4962;0.2210;0.1765
Sample;2021-06-28 13:50:34.5082;0.2210;0.1768
Sample;2021-06-28 13:50:34.5242;0.2209;0.1770
Sample;2021-06-28 13:50:34.5431;0.2209;0.1772
Sample;2021-06-28 13:50:34.5575;0.2208;0.1776
Sample;2021-06-28 13:50:34.5685;0.2208;0.1779
Sample;2021-06-28 13:50:34.5824;0.2208;0.1781
Sample;2021-06-28 13:50:34.5954;0.2207;0.1783
Sample;2021-06-28 13:50:34.6094;0.2205;0.1785
Sample;2021-06-28 13:50:34.6243;0.2205;0.1786
Sample;2021-06-28 13:50:34.6373;0.2204;0.1787
Sample;2021-06-28 13:50:34.6602;0.2203;0.1789
Sample;2021-06-28 13:50:34.6722;0.2203;0.1790
Sample;2021-06-28 13:50:34.6892;0.2203;0.1792
Sample;2021-06-28 13:50:34.7061;0.2204;0.1794
Sample;2021-06-28 13:50:34.7171;0.2204;0.1795
Sample;2021-06-28 13:50:34.7301;0.2204;0.1800
Sample;2021-06-28 13:50:34.7470;0.2205;0.1801
Sample;2021-06-28 13:50:34.7610;0.2206;0.1802
Sample;2021-06-28 13:50:34.7789;0.2206;0.1805
Sample;2021-06-28 13:50:34.7909;0.2206;0.1807
Sample;2021-06-28 13:50:34.8049;0.2206;0.1810
Sample;2021-06-28 13:50:34.8228;0.2204;0.1813
Sample;2021-06-28 13:50:34.8358;0.2203;0.1815
Sample;2021-06-28 13:50:34.8535;0.2199;0.1819
Sample;2021-06-28 13:50:34.8705;0.2197;0.1820
Sample;2021-06-28 13:50:34.8805;0.2195;0.1820
Sample;2021-06-28 13:50:34.8944;0.2194;0.1821
Sample;2021-06-28 13:50:34.9114;0.2189;0.1822
Sample;2021-06-28 13:50:34.9253;0.2187;0.1822
Sample;2021-06-28 13:50:34.9383;0.2185;0.1824
Sample;2021-06-28 13:50:34.9493;0.2183;0.1824
Sample;2021-06-28 13:50:34.9642;0.2180;0.1822
Sample;2021-06-28 13:50:34.9762;0.2180;0.1819
Sample;2021-06-28 13:50:34.9942;0.2180;0.1818
Sample;2021-06-28 13:50:35.0111;0.2182;0.1816
Sample;2021-06-28 13:50:35.0231;0.2192;0.1814
Sample;2021-06-28 13:50:35.0351;0.2204;0.1814
Sample;2021-06-28 13:50:35.0460;0.2217;0.1817
Sample;2021-06-28 13:50:35.0580;0.2239;0.1818
Sample;2021-06-28 13:50:35.0670;0.2261;0.1822
Sample;2021-06-28 13:50:35.0799;0.2285;0.1815
Sample;2021-06-28 13:50:35.0929;0.2311;0.1803
Sample;2021-06-28 13:50:35.1158;0.2378;0.1771
Sample;2021-06-28 13:50:35.1308;0.2412;0.1758
Sample;2021-06-28 13:50:35.1468;0.2514;0.1718
Sample;2021-06-28 13:50:35.1597;0.2562;0.1699
Sample;2021-06-28 13:50:35.1707;0.2621;0.1678
Sample;2021-06-28 13:50:35.1817;0.2684;0.1653
Sample;2021-06-28 13:50:35.1986;0.2820;0.1594
Sample;2021-06-28 13:50:35.2123;0.2887;0.1562
Sample;2021-06-28 13:50:35.2240;0.2954;0.1526
Sample;2021-06-28 13:50:35.2399;0.3026;0.1488
Sample;2021-06-28 13:50:35.2499;0.3095;0.1446
Sample;2021-06-28 13:50:35.2669;0.3228;0.1358
Sample;2021-06-28 13:50:35.2788;0.3292;0.1310
Sample;2021-06-28 13:50:35.2938;0.3355;0.1263
Sample;2021-06-28 13:50:35.3147;0.3436;0.1196
Sample;2021-06-28 13:50:35.3257;0.3544;0.1109
Sample;2021-06-28 13:50:35.3357;0.3609;0.1056
Sample;2021-06-28 13:50:35.3467;0.3673;0.1002
Sample;2021-06-28 13:50:35.3646;0.3736;0.0949
Sample;2021-06-28 13:50:35.3756;0.3797;0.0898
Sample;2021-06-28 13:50:35.3905;0.3916;0.0795
Sample;2021-06-28 13:50:35.4008;0.3970;0.0751
Sample;2021-06-28 13:50:35.4153;0.4025;0.0703
Sample;2021-06-28 13:50:35.4253;0.4076;0.0658
Sample;2021-06-28 13:50:35.4343;0.4127;0.0614
Sample;2021-06-28 13:50:35.4472;0.4178;0.0572
Sample;2021-06-28 13:50:35.4572;0.4231;0.0532
Sample;2021-06-28 13:50:35.4692;0.4284;0.0491
Sample;2021-06-28 13:50:35.4851;0.4338;0.0455
Sample;2021-06-28 13:50:35.4941;0.4391;0.0422
Sample;2021-06-28 13:50:35.5051;0.4443;0.0391
Sample;2021-06-28 13:50:35.5141;0.4495;0.0357
Sample;2021-06-28 13:50:35.5250;0.4551;0.0328
Sample;2021-06-28 13:50:35.5350;0.4605;0.0296
Sample;2021-06-28 13:50:35.5470;0.4658;0.0263
Sample;2021-06-28 13:50:35.5579;0.4709;0.0231
Sample;2021-06-28 13:50:35.5689;0.4761;0.0197
Sample;2021-06-28 13:50:35.5799;0.4817;0.0164
Sample;2021-06-28 13:50:35.5918;0.4872;0.0133
Sample;2021-06-28 13:50:35.6088;0.4926;0.0100
Sample;2021-06-28 13:50:35.6218;0.4980;0.0070
Sample;2021-06-28 13:50:35.6387;0.5090;0.0009
Sample;2021-06-28 13:50:35.6517;0.5145;-0.0024
Sample;2021-06-28 13:50:35.6647;0.5195;-0.0058
Sample;2021-06-28 13:50:35.6766;0.5244;-0.0096
Sample;2021-06-28 13:50:35.6936;0.5338;-0.0160
Sample;2021-06-28 13:50:35.7105;0.5385;-0.0197
Sample;2021-06-28 13:50:35.7235;0.5436;-0.0231
Sample;2021-06-28 13:50:35.7434;0.5522;-0.0308
Sample;2021-06-28 13:50:35.7564;0.5564;-0.0344
Sample;2021-06-28 13:50:35.7714;0.5651;-0.0418
Sample;2021-06-28 13:50:35.7813;0.5694;-0.0450
Sample;2021-06-28 13:50:35.7993;0.5736;-0.0482
Sample;2021-06-28 13:50:35.8113;0.5776;-0.0518
Sample;2021-06-28 13:50:35.8282;0.5861;-0.0591
Sample;2021-06-28 13:50:35.8432;0.5899;-0.0630
Sample;2021-06-28 13:50:35.8631;0.5935;-0.0671
Sample;2021-06-28 13:50:35.8751;0.6010;-0.0754
Sample;2021-06-28 13:50:35.8871;0.6052;-0.0793
Sample;2021-06-28 13:50:35.9000;0.6091;-0.0832
Sample;2021-06-28 13:50:35.9160;0.6159;-0.0918
Sample;2021-06-28 13:50:35.9299;0.6186;-0.0961
Sample;2021-06-28 13:50:35.9429;0.6213;-0.1004
Sample;2021-06-28 13:50:35.9589;0.6243;-0.1042
Sample;2021-06-28 13:50:35.9748;0.6310;-0.1119
Sample;2021-06-28 13:50:35.9928;0.6339;-0.1154
Sample;2021-06-28 13:50:36.0057;0.6370;-0.1189
Sample;2021-06-28 13:50:36.0207;0.6436;-0.1259
Sample;2021-06-28 13:50:36.0367;0.6471;-0.1294
Sample;2021-06-28 13:50:36.0486;0.6504;-0.1328
Sample;2021-06-28 13:50:36.0621;0.6573;-0.1402
Sample;2021-06-28 13:50:36.0741;0.6605;-0.1438
Sample;2021-06-28 13:50:36.0890;0.6632;-0.1473
Sample;2021-06-28 13:50:36.1010;0.6654;-0.1506
Sample;2021-06-28 13:50:36.1239;0.6688;-0.1568
Sample;2021-06-28 13:50:36.1399;0.6695;-0.1591
Sample;2021-06-28 13:50:36.1539;0.6711;-0.1631
Sample;2021-06-28 13:50:36.1663;0.6719;-0.1649
Sample;2021-06-28 13:50:36.1783;0.6721;-0.1665
Sample;2021-06-28 13:50:36.1962;0.6716;-0.1690
Sample;2021-06-28 13:50:36.2102;0.6715;-0.1701
Sample;2021-06-28 13:50:36.2221;0.6712;-0.1713
Sample;2021-06-28 13:50:36.2401;0.6708;-0.1720
Sample;2021-06-28 13:50:36.2531;0.6698;-0.1736
Sample;2021-06-28 13:50:36.2695;0.6691;-0.1737
Sample;2021-06-28 13:50:36.2815;0.6686;-0.1737
Sample;2021-06-28 13:50:36.2974;0.6680;-0.1720
Sample;2021-06-28 13:50:36.3104;0.6677;-0.1715
Sample;2021-06-28 13:50:36.3244;0.6680;-0.1705
Sample;2021-06-28 13:50:36.3363;0.6680;-0.1694
Sample;2021-06-28 13:50:36.3533;0.6676;-0.1681
Sample;2021-06-28 13:50:36.3673;0.6673;-0.1675
Sample;2021-06-28 13:50:36.3812;0.6670;-0.1669
Sample;2021-06-28 13:50:36.3942;0.6670;-0.1661
Sample;2021-06-28 13:50:36.4082;0.6667;-0.1650
Sample;2021-06-28 13:50:36.4221;0.6665;-0.1642
Sample;2021-06-28 13:50:36.4341;0.6662;-0.1632
Sample;2021-06-28 13:50:36.4534;0.6661;-0.1619
Sample;2021-06-28 13:50:36.4673;0.6660;-0.1608
Sample;2021-06-28 13:50:36.4803;0.6658;-0.1601
Sample;2021-06-28 13:50:36.4933;0.6657;-0.1591
Sample;2021-06-28 13:50:36.5162;0.6657;-0.1563
Sample;2021-06-28 13:50:36.5292;0.6657;-0.1548
Sample;2021-06-28 13:50:36.5461;0.6659;-0.1516
Sample;2021-06-28 13:50:36.5591;0.6665;-0.1504
Sample;2021-06-28 13:50:36.5781;0.6671;-0.1485
Sample;2021-06-28 13:50:36.5940;0.6677;-0.1479
Sample;2021-06-28 13:50:36.6070;0.6674;-0.1475
Sample;2021-06-28 13:50:36.6229;0.6679;-0.1467
Sample;2021-06-28 13:50:36.6409;0.6680;-0.1464
Sample;2021-06-28 13:50:36.6529;0.6680;-0.1463
Sample;2021-06-28 13:50:36.6688;0.6680;-0.1459
Sample;2021-06-28 13:50:36.6808;0.6679;-0.1461
Sample;2021-06-28 13:50:36.6927;0.6683;-0.1461
Sample;2021-06-28 13:50:36.7107;0.6683;-0.1463
Sample;2021-06-28 13:50:36.7237;0.6690;-0.1466
