ControllerAimAssistState;ControllerHover;ControllerName;ControllerOffset;ControllerSmoothed;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DualTask;Email;Event;EventType;EyePatch;Framecount;GameDuration;GameId;GameMessage;GameSpeed;GameState;GameTimeLeft;GameTimeSpent;GeometricMirror;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HeadCameraRotTravelX;HeadCameraRotTravelY;HeadCameraRotTravelZ;HideWall;HideWallAmount;LastShotControllerRawPointingDirectionX;LastShotControllerRawPointingDirectionY;LastShotControllerRawPointingDirectionZ;LeftControllerPosTravelX;LeftControllerPosTravelY;LeftControllerPosTravelZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerRotTravelX;LeftControllerRotTravelY;LeftControllerRotTravelZ;MirrorEffect;MoleActivatedDuration;MoleId;MoleIndexX;MoleIndexY;MoleLifeTime;MoleNormalizedIndexX;MoleNormalizedIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;MoleSize;MoleSpawnOrder;MoleSurfaceHitLocationX;MoleSurfaceHitLocationY;MotorSpaceCenterPositionX;MotorSpaceCenterPositionY;MotorSpaceCenterPositionZ;MotorSpaceGainX;MotorSpaceGainY;MotorSpaceHeight;MotorSpaceMultiplier;MotorSpaceName;MotorSpaceWidth;ParticipantId;PatternSegmentID;PatternSegmentLabel;PlayedPattern;PointerShootOrder;PrismOffset;PupilTime;RightControllerLaserPosTravelX;RightControllerLaserPosTravelY;RightControllerLaserPosTravelZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerMain;RightControllerPosTravelX;RightControllerPosTravelY;RightControllerPosTravelZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerRotTravelX;RightControllerRotTravelY;RightControllerRotTravelZ;SessionID;TestId;TimeSinceLastEvent;Timestamp;UnityToPupilTimeOffset;WallBoundsXMax;WallBoundsXMin;WallBoundsYMax;WallBoundsYMin;WallBoundsZMax;WallBoundsZMin;WallCenterX;WallCenterY;WallCenterZ;WallColumnCount;WallCurveRatioX;WallCurveRatioY;WallRowCount;WallSizeX;WallSizeY;WallSizeZ
None;NULL;Controller (right);0;True;0402;4;2;-1.1484;-1.1690;5.9884;-1.1484;0.6810;6.5384;False;anonymous;Mole Hit;MoleEvent;None;28107;238.5;20220928101708;Højre hånd - ram kun hele cirkler;Normal;Playing;207.2854;31.21458;False;-0.0095;1.2758;-0.0088;357.0939;353.5807;356.2253;0.0000;0.0000;0.0000;None;0;-0.433659;0.05448957;0.8994281;0.0000;0.0000;0.0000;-0.2275;0.8108;0.4148;355.4931;341.8845;18.0888;0.0000;0.0000;0.0000;False;4.1873;0402;4;2;5.0000;0.3750;0.2500;-1.1484;-1.1690;5.9884;-1.1484;0.6810;6.5384;0.6870;0007;-0.1533;-0.0066;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D1-1 TestRetest Right Hand Distractors;24;0;688369.364915;0.0000;0.0000;0.0000;-1.3016;0.6743;6.3321;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.1501;0.9293;0.3060;356.8764;334.2590;33.4254;0.0000;0.0000;0.0000;c84f7c59-ae86-4cd2-998d-eb7fd134dbc7;0;0.0000;2022-09-28 10:17:40.0133;687967.235739955;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
None;NULL;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;28108;238.5;20220928101708;Højre hånd - ram kun hele cirkler;Normal;Playing;207.2854;31.21458;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;0;-0.433659;0.05448957;0.8994281;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D1-1 TestRetest Right Hand Distractors;24;0;688369.373466;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c84f7c59-ae86-4cd2-998d-eb7fd134dbc7;0;0.0142;2022-09-28 10:17:40.0214;687967.235739955;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
None;402;Controller (right);0;True;0402;4;2;-1.1484;-1.1690;5.9884;-1.1484;0.6810;6.5384;False;anonymous;Fake Mole Expired;MoleEvent;None;28108;238.5;20220928101708;Højre hånd - ram kun hele cirkler;Normal;Playing;207.2854;31.21458;False;-0.0099;1.2758;-0.0089;357.1426;353.3781;356.2344;0.0487;0.2027;0.0092;None;0;-0.433659;0.05448957;0.8994281;0.0000;0.0000;0.0000;-0.2275;0.8108;0.4148;355.4931;341.8845;18.0888;0.0000;0.0000;0.0000;False;5.0000;0102;1;2;5.0000;0.0000;0.2500;-4.5757;-1.1690;5.9538;-4.5757;0.6810;6.5038;0.6860;0007;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D1-1 TestRetest Right Hand Distractors;24;0;688369.378564;0.0000;0.0000;0.0000;-1.3016;0.6743;6.3321;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.1501;0.9293;0.3060;356.8764;334.2590;33.4254;0.0000;0.0000;0.0000;c84f7c59-ae86-4cd2-998d-eb7fd134dbc7;0;0.0000;2022-09-28 10:17:40.0263;687967.235739955;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
None;402;Controller (right);0;True;0402;4;2;-1.1484;-1.1690;5.9884;-1.1484;0.6810;6.5384;False;anonymous;Mole Expired;MoleEvent;None;28108;238.5;20220928101708;Højre hånd - ram kun hele cirkler;Normal;Playing;207.2854;31.21458;False;-0.0099;1.2758;-0.0089;357.1426;353.3781;356.2344;0.0000;0.0000;0.0000;None;0;-0.433659;0.05448957;0.8994281;0.0000;0.0000;0.0000;-0.2275;0.8108;0.4148;355.4931;341.8845;18.0888;0.0000;0.0000;0.0000;False;5.0000;0402;4;2;5.0000;0.3750;0.2500;-1.1484;-1.1690;5.9884;-1.1484;0.6810;6.5384;0.6870;0007;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D1-1 TestRetest Right Hand Distractors;24;0;688369.385447;0.0000;0.0000;0.0000;-1.3016;0.6743;6.3321;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.1501;0.9293;0.3060;356.8764;334.2590;33.4254;0.0000;0.0000;0.0000;c84f7c59-ae86-4cd2-998d-eb7fd134dbc7;0;0.0000;2022-09-28 10:17:40.0343;687967.235739955;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
None;402;Controller (right);0;True;0402;4;2;-1.1484;-1.1690;5.9884;-1.1484;0.6810;6.5384;False;anonymous;Mole Spawned;MoleEvent;None;28108;238.5;20220928101708;Højre hånd - ram kun hele cirkler;Normal;Playing;207.2854;31.21458;False;-0.0099;1.2758;-0.0089;357.1426;353.3781;356.2344;0.0000;0.0000;0.0000;None;0;-0.433659;0.05448957;0.8994281;0.0000;0.0000;0.0000;-0.2275;0.8108;0.4148;355.4931;341.8845;18.0888;0.0000;0.0000;0.0000;False;NULL;0601;6;1;5.0000;0.6250;0.0000;1.1484;-2.3309;5.9608;1.1484;-0.4809;6.5108;0.6887;0008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D1-1 TestRetest Right Hand Distractors;24;0;688369.390324;0.0000;0.0000;0.0000;-1.3016;0.6743;6.3321;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.1501;0.9293;0.3060;356.8764;334.2590;33.4254;0.0000;0.0000;0.0000;c84f7c59-ae86-4cd2-998d-eb7fd134dbc7;0;0.0000;2022-09-28 10:17:40.0414;687967.235739955;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
None;402;Controller (right);0;True;0601;6;1;1.1484;-2.3309;5.9608;1.1484;-0.4809;6.5108;False;anonymous;Fake Mole Spawned;MoleEvent;None;28108;238.5;20220928101708;Højre hånd - ram kun hele cirkler;Normal;Playing;207.2854;31.21458;False;-0.0099;1.2758;-0.0089;357.1426;353.3781;356.2344;0.0000;0.0000;0.0000;None;0;-0.433659;0.05448957;0.8994281;0.0000;0.0000;0.0000;-0.2275;0.8108;0.4148;355.4931;341.8845;18.0888;0.0000;0.0000;0.0000;False;NULL;0104;1;4;5.0000;0.0000;0.7500;-4.5757;1.1690;5.9538;-4.5757;3.0190;6.5038;0.6860;0008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D1-1 TestRetest Right Hand Distractors;24;0;688369.397593;0.0000;0.0000;0.0000;-1.3016;0.6743;6.3321;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.1501;0.9293;0.3060;356.8764;334.2590;33.4254;0.0000;0.0000;0.0000;c84f7c59-ae86-4cd2-998d-eb7fd134dbc7;0;0.0000;2022-09-28 10:17:40.0463;687967.235739955;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
None;402;Controller (right);0;True;0601;6;1;1.1484;-2.3309;5.9608;1.1484;-0.4809;6.5108;False;anonymous;Fake Mole Spawned;MoleEvent;None;28108;238.5;20220928101708;Højre hånd - ram kun hele cirkler;Normal;Playing;207.2854;31.21458;False;-0.0099;1.2758;-0.0089;357.1426;353.3781;356.2344;0.0000;0.0000;0.0000;None;0;-0.433659;0.05448957;0.8994281;0.0000;0.0000;0.0000;-0.2275;0.8108;0.4148;355.4931;341.8845;18.0888;0.0000;0.0000;0.0000;False;NULL;0902;9;2;5.0000;1.0000;0.2500;4.5757;-1.1690;5.9538;4.5757;0.6810;6.5038;0.6860;0008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D1-1 TestRetest Right Hand Distractors;24;0;688369.402392;0.0000;0.0000;0.0000;-1.3016;0.6743;6.3321;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.1501;0.9293;0.3060;356.8764;334.2590;33.4254;0.0000;0.0000;0.0000;c84f7c59-ae86-4cd2-998d-eb7fd134dbc7;0;0.0000;2022-09-28 10:17:40.0514;687967.235739955;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
None;402;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;28166;238.5;20220928101708;Højre hånd - ram kun hele cirkler;Normal;Playing;206.3228;32.17719;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;0;-0.433659;0.05448957;0.8994281;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D1-1 TestRetest Right Hand Distractors;24;0;688370.330658;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c84f7c59-ae86-4cd2-998d-eb7fd134dbc7;0;0.9484;2022-09-28 10:17:40.9773;687967.235739955;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
None;NULL;NULL;0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Shoot;PointerEvent;None;28181;238.5;20220928101708;Højre hånd - ram kun hele cirkler;Normal;Playing;205.9698;32.53015;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;0;-0.1622452;-0.1430342;0.9763287;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D1-1 TestRetest Right Hand Distractors;NULL;0;688370.683558;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c84f7c59-ae86-4cd2-998d-eb7fd134dbc7;0;0.3530;2022-09-28 10:17:41.3308;687967.235739955;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
None;NULL;Controller (right);0;True;0601;6;1;1.1484;-2.3309;5.9608;1.1484;-0.4809;6.5108;False;anonymous;Mole Hit;MoleEvent;None;28181;238.5;20220928101708;Højre hånd - ram kun hele cirkler;Normal;Playing;205.9698;32.53015;False;0.0221;1.2766;-0.0135;355.9774;9.7745;351.9926;0.0000;0.0000;0.0000;None;0;-0.1622452;-0.1430342;0.9763287;0.0000;0.0000;0.0000;-0.2262;0.8089;0.4154;355.8539;341.9787;17.8233;0.0000;0.0000;0.0000;False;1.3156;0601;6;1;5.0000;0.6250;0.0000;1.1484;-2.3309;5.9608;1.1484;-0.4809;6.5108;0.6887;0008;-0.1937;-0.2180;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D1-1 TestRetest Right Hand Distractors;25;0;688370.688364;0.0000;0.0000;0.0000;0.9547;-0.6989;6.2863;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.2711;0.8471;0.3542;8.2235;350.5649;19.7089;0.0000;0.0000;0.0000;c84f7c59-ae86-4cd2-998d-eb7fd134dbc7;0;0.0000;2022-09-28 10:17:41.3363;687967.235739955;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
None;NULL;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover End;PointerEvent;None;28182;238.5;20220928101708;Højre hånd - ram kun hele cirkler;Normal;Playing;205.9698;32.53015;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;0;-0.1622452;-0.1430342;0.9763287;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D1-1 TestRetest Right Hand Distractors;25;0;688370.697468;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c84f7c59-ae86-4cd2-998d-eb7fd134dbc7;0;0.0220;2022-09-28 10:17:41.3443;687967.235739955;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
None;601;Controller (right);0;True;0601;6;1;1.1484;-2.3309;5.9608;1.1484;-0.4809;6.5108;False;anonymous;Fake Mole Expired;MoleEvent;None;28182;238.5;20220928101708;Højre hånd - ram kun hele cirkler;Normal;Playing;205.9698;32.53015;False;0.0222;1.2766;-0.0135;355.9680;9.8505;351.9646;0.0094;0.0760;0.0279;None;0;-0.1622452;-0.1430342;0.9763287;0.0000;0.0000;0.0000;-0.2262;0.8089;0.4154;355.8539;341.9787;17.8233;0.0000;0.0000;0.0000;False;5.0000;0902;9;2;5.0000;1.0000;0.2500;4.5757;-1.1690;5.9538;4.5757;0.6810;6.5038;0.6860;0008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D1-1 TestRetest Right Hand Distractors;25;0;688370.701033;0.0000;0.0000;0.0000;0.9547;-0.6989;6.2863;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.2711;0.8471;0.3542;8.2235;350.5649;19.7089;0.0000;0.0000;0.0000;c84f7c59-ae86-4cd2-998d-eb7fd134dbc7;0;0.0000;2022-09-28 10:17:41.3503;687967.235739955;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
None;601;Controller (right);0;True;0601;6;1;1.1484;-2.3309;5.9608;1.1484;-0.4809;6.5108;False;anonymous;Fake Mole Expired;MoleEvent;None;28182;238.5;20220928101708;Højre hånd - ram kun hele cirkler;Normal;Playing;205.9698;32.53015;False;0.0222;1.2766;-0.0135;355.9680;9.8505;351.9646;0.0000;0.0000;0.0000;None;0;-0.1622452;-0.1430342;0.9763287;0.0000;0.0000;0.0000;-0.2262;0.8089;0.4154;355.8539;341.9787;17.8233;0.0000;0.0000;0.0000;False;5.0000;0104;1;4;5.0000;0.0000;0.7500;-4.5757;1.1690;5.9538;-4.5757;3.0190;6.5038;0.6860;0008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D1-1 TestRetest Right Hand Distractors;25;0;688370.70636;0.0000;0.0000;0.0000;0.9547;-0.6989;6.2863;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.2711;0.8471;0.3542;8.2235;350.5649;19.7089;0.0000;0.0000;0.0000;c84f7c59-ae86-4cd2-998d-eb7fd134dbc7;0;0.0000;2022-09-28 10:17:41.3543;687967.235739955;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
None;601;Controller (right);0;True;0601;6;1;1.1484;-2.3309;5.9608;1.1484;-0.4809;6.5108;False;anonymous;Mole Expired;MoleEvent;None;28182;238.5;20220928101708;Højre hånd - ram kun hele cirkler;Normal;Playing;205.9698;32.53015;False;0.0222;1.2766;-0.0135;355.9680;9.8505;351.9646;0.0000;0.0000;0.0000;None;0;-0.1622452;-0.1430342;0.9763287;0.0000;0.0000;0.0000;-0.2262;0.8089;0.4154;355.8539;341.9787;17.8233;0.0000;0.0000;0.0000;False;5.0000;0601;6;1;5.0000;0.6250;0.0000;1.1484;-2.3309;5.9608;1.1484;-0.4809;6.5108;0.6887;0008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D1-1 TestRetest Right Hand Distractors;25;0;688370.710692;0.0000;0.0000;0.0000;0.9547;-0.6989;6.2863;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.2711;0.8471;0.3542;8.2235;350.5649;19.7089;0.0000;0.0000;0.0000;c84f7c59-ae86-4cd2-998d-eb7fd134dbc7;0;0.0000;2022-09-28 10:17:41.3593;687967.235739955;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
None;601;Controller (right);0;True;0601;6;1;1.1484;-2.3309;5.9608;1.1484;-0.4809;6.5108;False;anonymous;Mole Spawned;MoleEvent;None;28182;238.5;20220928101708;Højre hånd - ram kun hele cirkler;Normal;Playing;205.9698;32.53015;False;0.0222;1.2766;-0.0135;355.9680;9.8505;351.9646;0.0000;0.0000;0.0000;None;0;-0.1622452;-0.1430342;0.9763287;0.0000;0.0000;0.0000;-0.2262;0.8089;0.4154;355.8539;341.9787;17.8233;0.0000;0.0000;0.0000;False;NULL;0605;6;5;5.0000;0.6250;1.0000;1.1484;2.3309;5.9608;1.1484;4.1809;6.5108;0.6887;0009;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D1-1 TestRetest Right Hand Distractors;25;0;688370.715698;0.0000;0.0000;0.0000;0.9547;-0.6989;6.2863;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.2711;0.8471;0.3542;8.2235;350.5649;19.7089;0.0000;0.0000;0.0000;c84f7c59-ae86-4cd2-998d-eb7fd134dbc7;0;0.0000;2022-09-28 10:17:41.3643;687967.235739955;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
None;601;Controller (right);0;True;0605;6;5;1.1484;2.3309;5.9608;1.1484;4.1809;6.5108;False;anonymous;Fake Mole Spawned;MoleEvent;None;28182;238.5;20220928101708;Højre hånd - ram kun hele cirkler;Normal;Playing;205.9698;32.53015;False;0.0222;1.2766;-0.0135;355.9680;9.8505;351.9646;0.0000;0.0000;0.0000;None;0;-0.1622452;-0.1430342;0.9763287;0.0000;0.0000;0.0000;-0.2262;0.8089;0.4154;355.8539;341.9787;17.8233;0.0000;0.0000;0.0000;False;NULL;0103;1;3;5.0000;0.0000;0.5000;-4.5757;0.0000;5.9631;-4.5757;1.8500;6.5131;0.6793;0009;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D1-1 TestRetest Right Hand Distractors;25;0;688370.72037;0.0000;0.0000;0.0000;0.9547;-0.6989;6.2863;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.2711;0.8471;0.3542;8.2235;350.5649;19.7089;0.0000;0.0000;0.0000;c84f7c59-ae86-4cd2-998d-eb7fd134dbc7;0;0.0000;2022-09-28 10:17:41.3683;687967.235739955;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
None;601;Controller (right);0;True;0605;6;5;1.1484;2.3309;5.9608;1.1484;4.1809;6.5108;False;anonymous;Fake Mole Spawned;MoleEvent;None;28182;238.5;20220928101708;Højre hånd - ram kun hele cirkler;Normal;Playing;205.9698;32.53015;False;0.0222;1.2766;-0.0135;355.9680;9.8505;351.9646;0.0000;0.0000;0.0000;None;0;-0.1622452;-0.1430342;0.9763287;0.0000;0.0000;0.0000;-0.2262;0.8089;0.4154;355.8539;341.9787;17.8233;0.0000;0.0000;0.0000;False;NULL;0903;9;3;5.0000;1.0000;0.5000;4.5757;0.0000;5.9631;4.5757;1.8500;6.5131;0.6793;0009;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D1-1 TestRetest Right Hand Distractors;25;0;688370.725006;0.0000;0.0000;0.0000;0.9547;-0.6989;6.2863;0.0000;0.0000;0.0000;False;0.0000;0.0000;0.0000;0.2711;0.8471;0.3542;8.2235;350.5649;19.7089;0.0000;0.0000;0.0000;c84f7c59-ae86-4cd2-998d-eb7fd134dbc7;0;0.0000;2022-09-28 10:17:41.3733;687967.235739955;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
None;601;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Hover Begin;PointerEvent;None;28254;238.5;20220928101708;Højre hånd - ram kun hele cirkler;Normal;Playing;204.8242;33.67575;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;0;-0.1622452;-0.1430342;0.9763287;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D1-1 TestRetest Right Hand Distractors;25;0;688371.823657;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c84f7c59-ae86-4cd2-998d-eb7fd134dbc7;0;1.1236;2022-09-28 10:17:42.4713;687967.235739955;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
None;NULL;NULL;0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Pointer Shoot;PointerEvent;None;28269;238.5;20220928101708;Højre hånd - ram kun hele cirkler;Normal;Playing;204.5692;33.93085;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;0;0.669907;0.4092763;0.6194495;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D1-1 TestRetest Right Hand Distractors;NULL;0;688372.081027;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c84f7c59-ae86-4cd2-998d-eb7fd134dbc7;0;0.2551;2022-09-28 10:17:42.7283;687967.235739955;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
None;NULL;Controller (right);0;True;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;anonymous;Fake Mole Hit;MoleEvent;None;28269;238.5;20220928101708;Højre hånd - ram kun hele cirkler;Normal;Playing;204.5692;33.93085;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;0;0.669907;0.4092763;0.6194495;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;1.4006;0903;9;3;5.0000;1.0000;0.5000;4.5757;0.0000;5.9631;4.5757;1.8500;6.5131;0.6793;0009;-0.2651;0.2238;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2;SegmentD;D1-1 TestRetest Right Hand Distractors;26;0;688372.087924;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;False;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;c84f7c59-ae86-4cd2-998d-eb7fd134dbc7;0;0.0000;2022-09-28 10:17:42.7353;687967.235739955;5.735715;-5.735715;5.364974;-1.664975;6.71;6.605344;0;1.85;6.657672;9;0.1;0.1;5;5.85;2.98;3
